X1,X2,y
2.5260929678784914,0.3210504457363648,0
0.3669544719769291,0.03146209878542522,0
0.7682190762983832,0.7174861663560391,0
0.6934356804018488,0.7771940337983256,0
-0.0198366163257222,0.8672537379765065,0
2.196544934562817,-1.023014057752322,0
-0.10915915714124866,-0.5306210800307046,0
-0.9126200585129358,1.2162163810147482,0
2.4998426506446765,-0.41827789787031655,0
1.8977091071491425,0.9737554977697039,0
-0.295362353136713,0.009673167708244779,0
-0.6815957356081886,-0.551650278237261,0
2.490978712962284,1.148315275050769,0
-0.053430597123768575,0.4841024604854972,0
0.6876175919845051,0.7050048180366882,0
1.2795595230267325,-0.2710332900576715,0
-0.3130074767141546,1.2737473147004459,0
2.8130386082809586,1.1677597134373956,0
0.3199881458618468,0.01720164860058812,0
0.4375423763366304,0.413648012486852,0
2.4329393597864146,-1.3143631336392043,0
-0.42964958497032485,-0.30981121895658437,0
0.24872840099202165,0.8555198791038445,0
2.693936802424537,-1.9998534020399017,0
1.4671092457064865,1.8775907185830643,0
1.0406973415596967,-0.08518756914839859,0
0.03331846285714296,1.9302574927239347,0
1.7256814293223255,-0.45595914191320885,0
1.1494807082978171,-0.9197902861665654,0
2.12686851627158,1.1541799963968113,0
2.9881264899718416,0.6723506642300492,0
1.0718660571529002,-1.6430184228882174,0
1.0848273011463605,0.10297532419826155,0
0.26744225179946757,0.36282637769343606,0
1.2828789405224326,1.2769012468054879,0
0.12998561891819072,0.5441776947197929,0
2.489806031342451,1.358509887935134,0
0.8184299906381222,0.37900041894573644,0
1.5322579221726909,-1.082164289941998,0
0.7085429157159093,0.022464060865776334,0
1.5209142898070178,-0.7428514857964974,0
0.8875587939568188,0.8835521734684479,0
1.5769765079797022,-0.7449336028231051,0
2.3427655103989355,0.35847776944136023,0
-0.19127236424288627,2.4936857027186083,0
1.7491880143184486,-0.35791592811844464,0
-0.8403690505309602,1.881741308473241,0
0.9461838586508129,0.07329360494095538,0
0.9152772357229205,-0.9017593509294711,0
1.3487005464958384,0.07045255344983159,0
2.9298637258501907,0.7388925157995486,0
0.3232066126008334,0.2879592427337803,0
2.071415037514197,-0.8304147600900884,0
-0.3022746640283053,0.8862326091975481,0
0.19228252475824997,-0.47944654621188504,0
-0.727077154624771,1.457361044001308,0
0.13434746881871495,0.9016757870174037,0
-0.07711446064542532,0.505121684500503,0
2.7107635582811738,0.8766447951491123,0
4.170746207536664,1.0798337666833908,0
0.325768984205956,0.3479957975320627,0
0.20519012850165402,2.453887785122332,0
1.6401574882435543,1.6085369491040065,0
-0.07958335272853989,0.3233119785090031,0
2.742092421779995,-1.6003527691547892,0
0.3107850388813922,2.0079817366823782,0
2.2900423762611304,0.13738974796326736,0
0.6599062269401198,-1.2416367017070686,0
0.5164290774312524,0.5251515578457288,0
2.4829420282273906,-0.73717646428736,0
1.0531887837775886,-0.9035655938257396,0
1.7152333314440895,-1.0147268220197208,0
1.2106244985526613,-0.10915038664253673,0
1.0720359456981945,-0.16520464947456087,0
0.8787065877870582,-0.7871349232879916,0
0.951265099393954,-1.0958897672211638,0
0.4254756825847046,0.18489861652098358,0
2.1251047903587317,-0.7618471439713862,0
0.08761478650725063,-0.7333474121154041,0
2.285264979847498,1.0089930392447148,0
0.470808789990068,0.025438551375028567,0
3.6115746686569983,0.4905360182980869,0
2.576843426146333,-1.4356821323602216,0
1.816825183442743,-1.1617427889429466,0
2.892025340123266,1.6257830442134504,0
0.9168229864216305,-0.4819207594437852,0
-0.07407910137926044,0.919702238001636,0
0.574290652373292,-0.4546574094288818,0
-0.5890458431983868,0.2073235509624145,0
2.624577967830412,-1.406259449595697,0
0.06633219170536875,1.5808054453632159,0
1.6428446490667639,-0.2838785591047549,0
2.5514461535268946,1.4181804124056394,0
1.4195370213472636,-0.029746130214851618,0
-0.7152838353849232,1.1078835533795415,0
0.43450130004193266,-0.06454530203434927,0
2.3437305938487105,0.9109784736986708,0
2.262714147735147,0.6936015744653018,0
0.9538334792220717,0.3260342937483125,0
1.2971673104088421,-1.1135411696682094,0
1.8708997454336374,0.654564442707802,1
3.6378630232126707,1.0391674430182114,1
3.5292641990586513,0.9599905642248133,1
-0.20068316132799455,2.2815850464238876,1
1.0769569742209977,-0.3307352318152099,1
-0.4007617226321328,0.5858438876308283,1
-0.36877579336734084,1.0389226996422458,1
1.6132127098558868,1.8600809513957528,1
1.3012024248401555,0.7257996029961222,1
1.2387699950931046,1.0522357075760846,1
1.4860048007980515,1.714859662947238,1
1.098734772552498,0.9619480087455063,1
0.6922200333154178,2.2552675065997567,1
1.079757234591018,0.7422679527643732,1
-2.0733187325684463,1.7354237740481877,1
-2.017570738404631,2.720376775470377,1
1.3511035907686106,0.6497055782041571,1
0.5286980933895282,1.647575574214494,1
1.741742103693826,1.357381622732881,1
0.752532941165452,0.8090501524123588,1
-0.15282240852521248,2.4331157476426104,1
-1.2648608172963804,1.384068805275544,1
1.3344109882606836,-0.2944409568816577,1
1.2240541615084843,0.47074712504101457,1
-1.4646908530242717,2.473922168985237,1
1.623801764902402,0.2409369395122592,1
-2.169201473003773,2.075904398399914,1
0.4887465023590983,2.142041681453649,1
-1.1365390739500567,2.0526862027216604,1
-2.3038627621875847,2.2074889348951205,1
-0.0195930154288912,1.8052993798675467,1
-1.529105571855813,2.6645283114134846,1
-0.07129517043019758,1.460543432890803,1
0.8802308650399548,1.2428694282414001,1
0.013973130315264648,1.2831859426272159,1
0.43358288536953693,1.261365481405923,1
1.269316908677128,1.6330625781131745,1
1.4321360100517206,0.3064750765311234,1
-0.167523861886515,2.7751924713772724,1
-0.07197436755981457,1.427912818767849,1
-0.3116479815091121,2.0410985160534847,1
2.228716378882246,0.9362233115565366,1
-1.7769260873678312,2.1088048621673257,1
1.0474575855363717,1.039996186931286,1
-0.8042938554239449,1.1356684489940547,1
1.0583485649334616,1.4898296025536932,1
0.061145537068732714,0.8014227083715182,1
0.12502139270112744,1.165593850760057,1
-2.4774176167150244,1.0265062045008033,1
1.4424425536598657,1.5454766925251575,1
1.0284642888463151,1.55098557929079,1
-0.5823566842232073,1.7188853975601086,1
-1.9607797127875009,2.0022742420391064,1
2.8879470277189387,0.020693004335722964,1
1.391351682211968,0.8137217227806057,1
-1.796286610143445,0.7717314859199809,1
3.1669715507107234,0.5569466267218904,1
-0.4872926511592589,0.9791104953053051,1
0.5081180672644526,1.7572319896677935,1
1.591324821646979,0.2152116339530477,1
1.385771563581421,1.2012217036258361,1
0.5668173108032332,-0.16610305103937423,1
-0.37030959001169583,2.8558049669193197,1
1.92657181412423,0.1508643525570611,1
-0.570429501077657,1.0903140314972943,1
3.5031264602195447,1.2239818522616708,1
1.5108276886319414,2.4778652855152403,1
-0.3694933477466136,1.3846001800421612,1
1.5223103746569846,0.1861561369731194,1
0.05618443072596709,2.519258089043157,1
0.571872338312731,1.5779421778016531,1
0.005244683456819027,2.1256072345815014,1
1.1266448057376794,0.6659123970182377,1
1.9454294402109547,0.4810804986572634,1
1.2444384420447803,0.8523226872619081,1
-0.4144416642112341,1.0581471782890777,1
